image_names,mos_scores,mos_stds
airplane(1).tif,2.4537925720214844,0.7157559107959107
airplane(10).tif,5.0,0.7157559107959107
airplane(100).tif,5.0,0.7157559107959107
airplane(101).tif,5.0,0.7157559107959107
airplane(102).tif,5.0,0.7157559107959107
airplane(103).tif,5.630079746246338,0.7157559107959107
airplane(104).tif,4.817391395568848,0.7157559107959107
airplane(105).tif,4.9998297691345215,0.7157559107959107
airplane(106).tif,5.484068393707275,0.7157559107959107
airplane(107).tif,6.030387878417969,0.7157559107959107
airplane(108).tif,5.273660659790039,0.7157559107959107
airplane(109).tif,4.924469947814941,0.7157559107959107
airplane(11).tif,5.0,0.7157559107959107
airplane(110).tif,5.0,0.7157559107959107
airplane(111).tif,5.0,0.7157559107959107
airplane(112).tif,4.0606255531311035,0.7157559107959107
airplane(113).tif,4.5612592697143555,0.7157559107959107
airplane(114).tif,5.424624919891357,0.7157559107959107
airplane(115).tif,5.267791748046875,0.7157559107959107
airplane(116).tif,5.00258731842041,0.7157559107959107
airplane(117).tif,5.472729206085205,0.7157559107959107
airplane(118).tif,5.049120903015137,0.7157559107959107
airplane(119).tif,5.269900321960449,0.7157559107959107
airplane(12).tif,5.0,0.7157559107959107
airplane(120).tif,5.603283882141113,0.7157559107959107
airplane(121).tif,2.6441736221313477,0.7157559107959107
airplane(122).tif,5.173397064208984,0.7157559107959107
airplane(123).tif,5.001290798187256,0.7157559107959107
airplane(124).tif,4.154081344604492,0.7157559107959107
airplane(125).tif,5.0,0.7157559107959107
airplane(126).tif,5.0,0.7157559107959107
airplane(127).tif,5.046440124511719,0.7157559107959107
airplane(128).tif,4.846467018127441,0.7157559107959107
airplane(129).tif,5.0,0.7157559107959107
airplane(13).tif,4.247161865234375,0.7157559107959107
airplane(130).tif,5.109943866729736,0.7157559107959107
airplane(131).tif,5.15060567855835,0.7157559107959107
airplane(132).tif,4.031839370727539,0.7157559107959107
airplane(133).tif,5.00420618057251,0.7157559107959107
airplane(134).tif,4.79854679107666,0.7157559107959107
airplane(135).tif,5.353656768798828,0.7157559107959107
airplane(136).tif,6.469139575958252,0.7157559107959107
airplane(137).tif,4.183292388916016,0.7157559107959107
airplane(138).tif,4.512394428253174,0.7157559107959107
airplane(139).tif,4.686466693878174,0.7157559107959107
airplane(14).tif,4.062969207763672,0.7157559107959107
airplane(140).tif,5.013058662414551,0.7157559107959107
airplane(141).tif,5.716646671295166,0.7157559107959107
airplane(142).tif,5.6829833984375,0.7157559107959107
airplane(143).tif,5.0,0.7157559107959107
airplane(144).tif,4.563946723937988,0.7157559107959107
airplane(145).tif,6.390191555023193,0.7157559107959107
airplane(146).tif,5.014307498931885,0.7157559107959107
airplane(147).tif,4.374239444732666,0.7157559107959107
airplane(148).tif,5.0,0.7157559107959107
airplane(149).tif,4.839195728302002,0.7157559107959107
airplane(15).tif,5.725987434387207,0.7157559107959107
airplane(150).tif,4.075029373168945,0.7157559107959107
airplane(151).tif,5.0005903244018555,0.7157559107959107
airplane(152).tif,4.198225975036621,0.7157559107959107
airplane(153).tif,4.013087272644043,0.7157559107959107
airplane(154).tif,5.075882434844971,0.7157559107959107
airplane(155).tif,5.121986389160156,0.7157559107959107
airplane(156).tif,5.8803300857543945,0.7157559107959107
airplane(157).tif,2.9433631896972656,0.7157559107959107
airplane(158).tif,6.329272270202637,0.7157559107959107
airplane(159).tif,4.041520595550537,0.7157559107959107
airplane(16).tif,5.0,0.7157559107959107
airplane(160).tif,5.0,0.7157559107959107
airplane(161).tif,5.0,0.7157559107959107
airplane(162).tif,5.0,0.7157559107959107
airplane(163).tif,5.0,0.7157559107959107
airplane(164).tif,5.041736125946045,0.7157559107959107
airplane(165).tif,5.78008508682251,0.7157559107959107
airplane(166).tif,5.0,0.7157559107959107
airplane(167).tif,5.0,0.7157559107959107
airplane(168).tif,5.0,0.7157559107959107
airplane(169).tif,5.0,0.7157559107959107
airplane(17).tif,5.752364635467529,0.7157559107959107
airplane(170).tif,4.438389301300049,0.7157559107959107
airplane(171).tif,5.275265216827393,0.7157559107959107
airplane(172).tif,5.0,0.7157559107959107
airplane(173).tif,5.008211612701416,0.7157559107959107
airplane(174).tif,4.800539016723633,0.7157559107959107
airplane(175).tif,5.0,0.7157559107959107
airplane(176).tif,5.0,0.7157559107959107
airplane(177).tif,4.382116794586182,0.7157559107959107
airplane(178).tif,4.146406173706055,0.7157559107959107
airplane(179).tif,5.0,0.7157559107959107
airplane(18).tif,5.0,0.7157559107959107
airplane(180).tif,5.410131454467773,0.7157559107959107
airplane(181).tif,4.17955207824707,0.7157559107959107
airplane(182).tif,5.0,0.7157559107959107
airplane(183).tif,5.0,0.7157559107959107
airplane(184).tif,4.095791339874268,0.7157559107959107
airplane(185).tif,5.162625312805176,0.7157559107959107
airplane(186).tif,5.0,0.7157559107959107
airplane(187).tif,4.926112174987793,0.7157559107959107
airplane(188).tif,4.216022491455078,0.7157559107959107
airplane(189).tif,5.546723365783691,0.7157559107959107
airplane(19).tif,5.0,0.7157559107959107
airplane(190).tif,4.740355968475342,0.7157559107959107
airplane(191).tif,4.407191276550293,0.7157559107959107
airplane(192).tif,5.0,0.7157559107959107
airplane(193).tif,5.0,0.7157559107959107
airplane(194).tif,4.173310279846191,0.7157559107959107
airplane(195).tif,5.0128936767578125,0.7157559107959107
airplane(196).tif,4.308224678039551,0.7157559107959107
airplane(197).tif,5.0,0.7157559107959107
airplane(198).tif,5.576778888702393,0.7157559107959107
airplane(199).tif,4.3365020751953125,0.7157559107959107
airplane(2).tif,6.810601234436035,0.7157559107959107
airplane(20).tif,5.0,0.7157559107959107
airplane(200).tif,5.0,0.7157559107959107
airplane(201).tif,4.930619716644287,0.7157559107959107
airplane(202).tif,6.880278587341309,0.7157559107959107
airplane(203).tif,5.0,0.7157559107959107
airplane(204).tif,6.092809200286865,0.7157559107959107
airplane(205).tif,5.005495071411133,0.7157559107959107
airplane(206).tif,5.0,0.7157559107959107
airplane(207).tif,4.995680332183838,0.7157559107959107
airplane(208).tif,6.528039932250977,0.7157559107959107
airplane(209).tif,3.3785719871520996,0.7157559107959107
airplane(21).tif,4.124539375305176,0.7157559107959107
airplane(210).tif,5.862432956695557,0.7157559107959107
airplane(211).tif,6.645756721496582,0.7157559107959107
airplane(212).tif,5.0,0.7157559107959107
airplane(213).tif,4.422626495361328,0.7157559107959107
airplane(214).tif,4.55757999420166,0.7157559107959107
airplane(215).tif,5.59230375289917,0.7157559107959107
airplane(216).tif,5.422450542449951,0.7157559107959107
airplane(217).tif,4.383626937866211,0.7157559107959107
airplane(218).tif,7.438786506652832,0.7157559107959107
airplane(219).tif,5.138856887817383,0.7157559107959107
airplane(22).tif,3.5865871906280518,0.7157559107959107
airplane(220).tif,4.373899936676025,0.7157559107959107
airplane(221).tif,5.0,0.7157559107959107
airplane(222).tif,5.0,0.7157559107959107
airplane(223).tif,3.876002788543701,0.7157559107959107
airplane(224).tif,5.0,0.7157559107959107
airplane(225).tif,5.6558732986450195,0.7157559107959107
airplane(226).tif,3.117328643798828,0.7157559107959107
airplane(227).tif,5.0,0.7157559107959107
airplane(228).tif,5.0,0.7157559107959107
airplane(229).tif,6.799128532409668,0.7157559107959107
airplane(23).tif,5.016329288482666,0.7157559107959107
airplane(230).tif,4.323782920837402,0.7157559107959107
airplane(231).tif,4.999876976013184,0.7157559107959107
airplane(232).tif,5.0,0.7157559107959107
airplane(233).tif,5.0,0.7157559107959107
airplane(234).tif,6.4309282302856445,0.7157559107959107
airplane(235).tif,3.9404916763305664,0.7157559107959107
airplane(236).tif,5.0,0.7157559107959107
airplane(237).tif,4.416343688964844,0.7157559107959107
airplane(238).tif,5.0,0.7157559107959107
airplane(239).tif,5.015519142150879,0.7157559107959107
airplane(24).tif,6.880105972290039,0.7157559107959107
airplane(240).tif,5.0,0.7157559107959107
airplane(241).tif,5.0,0.7157559107959107
airplane(242).tif,6.1123881340026855,0.7157559107959107
airplane(243).tif,5.0,0.7157559107959107
airplane(244).tif,5.493574619293213,0.7157559107959107
airplane(245).tif,5.0,0.7157559107959107
airplane(246).tif,7.241862773895264,0.7157559107959107
airplane(247).tif,7.259200096130371,0.7157559107959107
airplane(248).tif,5.001455307006836,0.7157559107959107
airplane(249).tif,5.0,0.7157559107959107
airplane(25).tif,5.0,0.7157559107959107
airplane(250).tif,4.3109612464904785,0.7157559107959107
airplane(251).tif,5.0,0.7157559107959107
airplane(252).tif,5.859809875488281,0.7157559107959107
airplane(253).tif,5.156308650970459,0.7157559107959107
airplane(254).tif,5.33501672744751,0.7157559107959107
airplane(255).tif,4.215561866760254,0.7157559107959107
airplane(256).tif,3.2080914974212646,0.7157559107959107
airplane(257).tif,5.649308204650879,0.7157559107959107
airplane(258).tif,6.3736371994018555,0.7157559107959107
airplane(259).tif,5.56303071975708,0.7157559107959107
airplane(26).tif,5.0,0.7157559107959107
airplane(260).tif,7.311291694641113,0.7157559107959107
airplane(261).tif,5.6854329109191895,0.7157559107959107
airplane(262).tif,3.9687325954437256,0.7157559107959107
airplane(263).tif,4.093788146972656,0.7157559107959107
airplane(264).tif,4.947929382324219,0.7157559107959107
airplane(265).tif,5.294158935546875,0.7157559107959107
airplane(266).tif,4.248013973236084,0.7157559107959107
airplane(267).tif,3.541395664215088,0.7157559107959107
airplane(268).tif,5.0,0.7157559107959107
airplane(269).tif,4.582342147827148,0.7157559107959107
airplane(27).tif,5.132303714752197,0.7157559107959107
airplane(270).tif,5.381921768188477,0.7157559107959107
airplane(271).tif,5.384558200836182,0.7157559107959107
airplane(272).tif,4.949019908905029,0.7157559107959107
airplane(273).tif,5.0,0.7157559107959107
airplane(274).tif,5.469867706298828,0.7157559107959107
airplane(275).tif,5.0,0.7157559107959107
airplane(276).tif,5.272160530090332,0.7157559107959107
airplane(277).tif,4.202981472015381,0.7157559107959107
airplane(278).tif,4.999854564666748,0.7157559107959107
airplane(279).tif,4.150473594665527,0.7157559107959107
airplane(28).tif,5.90944766998291,0.7157559107959107
airplane(280).tif,5.0072526931762695,0.7157559107959107
airplane(281).tif,4.979502201080322,0.7157559107959107
airplane(282).tif,4.238508701324463,0.7157559107959107
airplane(283).tif,5.0,0.7157559107959107
airplane(284).tif,4.571156024932861,0.7157559107959107
airplane(285).tif,5.0,0.7157559107959107
airplane(286).tif,5.733949661254883,0.7157559107959107
airplane(287).tif,5.509022235870361,0.7157559107959107
airplane(288).tif,5.100649356842041,0.7157559107959107
airplane(289).tif,6.340210437774658,0.7157559107959107
airplane(29).tif,4.1805830001831055,0.7157559107959107
airplane(290).tif,5.0,0.7157559107959107
airplane(291).tif,5.009783744812012,0.7157559107959107
airplane(292).tif,3.9353344440460205,0.7157559107959107
airplane(293).tif,5.0,0.7157559107959107
airplane(294).tif,4.818345546722412,0.7157559107959107
airplane(295).tif,5.005737781524658,0.7157559107959107
airplane(296).tif,4.916314125061035,0.7157559107959107
airplane(297).tif,5.001043796539307,0.7157559107959107
airplane(298).tif,5.0,0.7157559107959107
airplane(299).tif,4.181900978088379,0.7157559107959107
airplane(3).tif,4.193722248077393,0.7157559107959107
airplane(30).tif,5.473472595214844,0.7157559107959107
airplane(300).tif,4.798181533813477,0.7157559107959107
airplane(301).tif,4.307548999786377,0.7157559107959107
airplane(302).tif,5.335582256317139,0.7157559107959107
airplane(303).tif,6.231203079223633,0.7157559107959107
airplane(304).tif,4.995161533355713,0.7157559107959107
airplane(305).tif,5.6112446784973145,0.7157559107959107
airplane(306).tif,5.0,0.7157559107959107
airplane(307).tif,4.579253673553467,0.7157559107959107
airplane(308).tif,4.152059555053711,0.7157559107959107
airplane(309).tif,5.013058185577393,0.7157559107959107
airplane(31).tif,4.945521354675293,0.7157559107959107
airplane(310).tif,5.032151222229004,0.7157559107959107
airplane(311).tif,5.0,0.7157559107959107
airplane(312).tif,4.302339553833008,0.7157559107959107
airplane(313).tif,5.0,0.7157559107959107
airplane(314).tif,5.0,0.7157559107959107
airplane(315).tif,5.0,0.7157559107959107
airplane(316).tif,4.060554027557373,0.7157559107959107
airplane(317).tif,5.372230529785156,0.7157559107959107
airplane(318).tif,5.0,0.7157559107959107
airplane(319).tif,5.107509613037109,0.7157559107959107
airplane(32).tif,5.0,0.7157559107959107
airplane(320).tif,5.0,0.7157559107959107
airplane(321).tif,5.634311199188232,0.7157559107959107
airplane(322).tif,4.122277736663818,0.7157559107959107
airplane(323).tif,3.053619384765625,0.7157559107959107
airplane(324).tif,5.0,0.7157559107959107
airplane(325).tif,5.713963508605957,0.7157559107959107
airplane(326).tif,5.921089172363281,0.7157559107959107
airplane(327).tif,3.123695135116577,0.7157559107959107
airplane(328).tif,5.0,0.7157559107959107
airplane(329).tif,5.0,0.7157559107959107
airplane(33).tif,7.273183345794678,0.7157559107959107
airplane(330).tif,4.0896196365356445,0.7157559107959107
airplane(331).tif,4.605228424072266,0.7157559107959107
airplane(332).tif,4.097103595733643,0.7157559107959107
airplane(333).tif,5.0,0.7157559107959107
airplane(334).tif,6.057727336883545,0.7157559107959107
airplane(335).tif,7.273804187774658,0.7157559107959107
airplane(336).tif,4.634239196777344,0.7157559107959107
airplane(337).tif,5.0,0.7157559107959107
airplane(338).tif,4.280947685241699,0.7157559107959107
airplane(339).tif,5.0,0.7157559107959107
airplane(34).tif,5.0,0.7157559107959107
airplane(340).tif,4.9970574378967285,0.7157559107959107
airplane(341).tif,5.0,0.7157559107959107
airplane(342).tif,4.446381568908691,0.7157559107959107
airplane(343).tif,3.4392635822296143,0.7157559107959107
airplane(344).tif,3.107802152633667,0.7157559107959107
airplane(345).tif,5.0,0.7157559107959107
airplane(346).tif,3.3862481117248535,0.7157559107959107
airplane(347).tif,5.572781085968018,0.7157559107959107
airplane(348).tif,5.0,0.7157559107959107
airplane(349).tif,4.832216262817383,0.7157559107959107
airplane(35).tif,5.733765125274658,0.7157559107959107
airplane(350).tif,5.104803085327148,0.7157559107959107
airplane(351).tif,5.0,0.7157559107959107
airplane(36).tif,4.295594692230225,0.7157559107959107
airplane(37).tif,3.1771998405456543,0.7157559107959107
airplane(38).tif,5.682773113250732,0.7157559107959107
airplane(39).tif,5.0,0.7157559107959107
airplane(4).tif,4.072298526763916,0.7157559107959107
airplane(40).tif,4.173521041870117,0.7157559107959107
airplane(41).tif,6.0140814781188965,0.7157559107959107
